id,is_summer_release,is_holiday_release,is_spring_release,is_action,is_adventure,is_animation,is_comedy,is_crime,is_documentary,is_drama,is_family,is_fantasy,is_history,is_horror,is_music,is_mystery,is_romance,is_science_fiction,is_thriller,is_war,is_western,is_english,is_korean,is_non_english,is_adult,has_overview,has_poster,has_backdrop,popularity_scaled,vote_count_scaled,release_year_scaled,release_month_scaled,release_quarter_scaled,movie_age_scaled,primary_genre_scaled,genre_count_scaled,log_popularity_scaled,log_vote_count_scaled,vote_efficiency_scaled,title_length_scaled,title_word_count_scaled,overview_length_scaled,backdrop_path_encoded,genre_ids_encoded,original_language_encoded,original_title_encoded,overview_encoded,poster_path_encoded,title_encoded,rating_tier_encoded,popularity_tier_encoded,vote_average
96721,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.30113497635823994,0.07638511283755305,-0.10540865019972046,1.0410556813785803,1.3485874489915786,0.10540865019972584,-0.3750011483710732,-0.8107010402024414,-0.7559690088110651,0.5940654779199056,0.5082511123861686,0.11671647439192759,0.4703937027596137,0.26015597056792417,274,172,3,514,710,838,255,1,4,7.728
333339,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,-0.2777946329192087,1.2829582461704752,0.3030384218165935,-1.0797768388588926,-1.4167918716991985,-0.3030384218165882,-0.3767912593059524,0.21503701350050586,-0.5927309470347181,0.952749350506341,1.9217271393039272,0.11671647439192759,0.4703937027596137,0.36286824509682986,359,69,3,501,73,465,259,1,1,7.586
1891,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,-0.313891198081006,1.4801612998030578,-1.4124392806519253,-0.7768007645392536,-0.4949987648022728,1.4124392806519306,-0.3767912593059524,0.21503701350050586,-0.8533244307166223,0.9917730431733349,2.77661698588458,2.034047876925989,2.021562585796861,0.43348293383545256,533,69,3,631,640,454,480,0,4,8.4
587727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,-0.2459897169638043,-0.9422439749870911,0.3847278362198563,-1.0797768388588926,-1.4167918716991985,-0.384727836219851,2.8266122586604,-1.8364390939053885,-0.39555639385156355,-1.8850707362146017,-0.9679116781776057,0.11671647439192759,0.4703937027596137,0.05473142151011273,869,15,11,851,307,371,93,1,2,7.394
1042834,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-0.13186882827099594,-0.9292537247828425,0.874864322639433,-0.7768007645392536,-0.4949987648022728,-0.8748643226394278,-0.3645588345842778,-0.8107010402024414,0.15327487013689478,-1.2745970273568001,-0.9592560731048795,-1.2254155073819153,-1.0807751802776335,-1.5629869023201521,691,345,3,177,0,474,569,1,0,7.154
85,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.18864121634413655,0.8462647286659472,-2.637780496700867,-1.3827529131785317,-1.4167918716991985,2.6377804967008727,-0.3767912593059524,-0.8107010402024414,-0.09476916046464078,0.852382316004261,0.6962770290935067,0.8836490354055522,0.4703937027596137,0.2922535563582072,741,70,3,497,36,807,639,1,0,7.9
78,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,-0.19535604163305068,1.0238442128410479,-1.7391969382649763,-0.47382469021961465,-0.4949987648022728,1.739196938264982,-0.11841858103838591,0.21503701350050586,-0.12702114558801036,0.8958661675697085,0.9015472490855556,-0.2667498061148847,-0.3051907387590099,0.24089741909375434,662,384,3,90,69,142,413,1,0,7.9
616037,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.2557680596453998,0.16344742803624057,0.6297960794296447,0.13212745841966334,0.42679434209465283,-0.6297960794296394,-0.3761945556609927,0.21503701350050586,-0.45346121045356497,0.6316661894560242,0.34030186684118136,0.5001827548987399,1.2459781442782372,0.06757045582622595,774,96,3,743,559,751,765,3,2,6.405
766507,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,-0.232690470239413,0.0389344978870065,0.6297960794296447,0.4351035327393023,0.42679434209465283,-0.6297960794296394,-0.3645588345842778,0.21503701350050586,-0.32023128725335165,0.5768964117029467,0.09374635582045691,-1.0336823671285091,-1.0807751802776335,-0.15069312754769867,768,350,3,484,86,362,823,1,2,7.7
1061474,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4.917821870802863,-0.7688103153452612,0.874864322639433,0.13212745841966334,0.42679434209465283,-0.8748643226394278,-0.11841858103838591,0.21503701350050586,4.165959315248283,-0.21102516396988882,-0.9634686559563951,-1.0336823671285091,-1.0807751802776335,-0.20846878197020816,385,379,3,579,415,494,464,1,3,7.4
122906,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,-0.250639490185606,0.2717916425057184,-0.10540865019972046,1.6470078300178583,1.3485874489915786,0.10540865019972584,-0.3750011483710732,0.21503701350050586,-0.42281214983517423,0.6745396198440687,0.4392680001464571,-0.45848294636829084,-0.3051907387590099,1.1011127182733396,410,154,3,27,285,299,553,1,2,7.913
13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,-0.00337237448139931,2.9823317223581904,-1.6575075238617136,1.0410556813785803,1.3485874489915786,1.657507523861719,-0.36992916738891546,0.21503701350050586,0.5976838307772822,1.2136227084650288,1.3307105775924017,-0.2667498061148847,-0.3051907387590099,0.4976781054160186,139,323,3,224,345,460,813,0,3,8.468
1124,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,-0.22357387845585544,1.3559247579560418,-0.67723455102256,1.3440317556982193,1.3485874489915786,0.6772345510225655,-0.3750011483710732,0.21503701350050586,-0.2707013765365259,0.967576552837632,1.438025763757684,-0.6502160866216969,-1.0807751802776335,0.2922535563582072,841,194,3,709,246,681,822,0,2,8.2
