id,is_summer_release,is_holiday_release,is_spring_release,is_action,is_adventure,is_animation,is_comedy,is_crime,is_documentary,is_drama,is_family,is_fantasy,is_history,is_horror,is_music,is_mystery,is_romance,is_science_fiction,is_thriller,is_war,is_western,is_english,is_korean,is_non_english,is_adult,has_overview,has_poster,has_backdrop,popularity_scaled,vote_count_scaled,release_year_scaled,release_month_scaled,release_quarter_scaled,movie_age_scaled,primary_genre_scaled,genre_count_scaled,log_popularity_scaled,log_vote_count_scaled,vote_efficiency_scaled,title_length_scaled,title_word_count_scaled,overview_length_scaled,backdrop_path_encoded,genre_ids_encoded,original_language_encoded,original_title_encoded,overview_encoded,poster_path_encoded,title_encoded,rating_tier_encoded,popularity_tier_encoded,vote_average
1151031,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.5715844691087943,-0.8344853155429862,0.8425039713360181,-0.13923933132420382,-0.4658090070067361,-0.8425039713360118,-0.3732373601394257,-1.8579776991242771,2.3734241453135527,-0.606772955899622,-0.9088625358139429,-0.47477986506331293,0.46489260653098574,-0.08405830866885193,123,229,4,99,444,217,413,1,3,7.42
1285965,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.5807202026394381,-0.8753919131356157,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,-0.3732373601394257,-0.8353966893450575,2.388700615636967,-1.1431784221199883,-0.9156382647738002,0.28162009997904863,-0.31139033078962247,-0.2845072225709978,376,224,4,137,363,601,229,3,3,6.464
846422,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.6187505764746407,-0.8106801383486132,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,-0.37294016989980994,-0.8353966893450575,2.4505825964749026,-0.45576267505602386,-0.9056500975283028,-0.28567987380272253,0.46489260653098574,-1.0111345354662766,399,254,4,686,368,176,595,3,3,6.051
1241634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.5223103410726873,-0.8820956699317323,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,2.8132363890213234,-0.8353966893450575,2.28806637082469,-1.361698592480328,-0.9166088200217182,-0.47477986506331293,-1.0876732681102308,-1.480936677424431,212,6,8,794,0,484,92,3,3,6.347
615453,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.6630317153571258,-0.8125954974332179,0.32363409337333854,0.16653438634805548,0.4605751979392444,-0.3236340933733323,-0.3765064527751997,0.187184320434162,2.5193899062583127,-0.46616640649823954,-0.9065391417025871,-0.28567987380272253,-1.0876732681102308,-0.6352928218997531,784,138,28,817,697,879,160,1,3,7.943
1035259,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.6461851412662788,-0.8804539335734997,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,-0.37294016989980994,0.187184320434162,2.493604320592407,-1.29731539662304,-0.9166025249942682,-0.09657988254213215,0.46489260653098574,-1.480936677424431,394,281,4,678,0,110,687,1,3,7.195
575265,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.5950209288647175,-0.7569132726164947,0.8425039713360181,-0.44501304899646316,-0.4658090070067361,-0.8425039713360118,-0.37294016989980994,0.187184320434162,2.4122882479554852,-0.2339297105672457,-0.8966741575529323,1.416220047542591,1.241175543851594,0.2103510336249248,808,244,4,422,230,111,350,1,3,7.155
1391047,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0.37804725751192697,-0.8905779744492676,0.8425039713360181,-0.7507867666687225,-0.4658090070067361,-0.8425039713360118,-0.12032846622636868,0.187184320434162,2.0038106004875793,-2.1046244236892244,-0.9180252502664576,0.6598200825002294,-0.31139033078962247,-1.480936677424431,497,407,5,125,0,23,27,3,3,5.077
233651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.4675213495028377,-0.8909884085388257,-3.8273249303280976,1.695402974709352,1.386959402885225,3.8273249303281043,-0.3655104139094146,-1.8579776991242771,2.1867034461981714,-2.210534491803071,-0.9181485070815494,1.7944200300637718,-0.31139033078962247,-1.480936677424431,100,367,13,804,0,405,95,2,3,4.6
1278950,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.4149293122522958,-0.8748446676828715,0.8425039713360181,-0.7507867666687225,-0.4658090070067361,-0.8425039713360118,-0.3732373601394257,0.187184320434162,2.082077731393716,-1.1293452925730534,-0.9148594878548174,-1.042079838845084,-1.0876732681102308,0.39827189040818656,830,204,4,695,116,507,283,3,3,5.727
950387,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.42732822659796094,-0.5969807890519999,0.8425039713360181,-0.7507867666687225,-0.4658090070067361,-0.8425039713360118,2.813830769500555,1.2097653302133815,2.1074482561659806,0.10824567633215296,-0.8596489975779088,3.4963199514090855,2.017458481172202,1.0497308605901605,32,22,4,17,522,488,23,3,3,6.4
1078605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0.4358424018781245,-0.8904411630860815,0.8425039713360181,0.4723081040203148,0.4605751979392444,-0.8425039713360118,-0.3732373601394257,-0.8353966893450575,2.1246107086109536,-2.0743251311097906,-0.9180294393771568,-1.2311798301056744,-1.0876732681102308,-0.2531870797737875,536,228,4,766,724,319,611,0,3,8.2
1136867,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.4130802741864017,-0.8571960018318708,0.8425039713360181,0.4723081040203148,0.4605751979392444,-0.8425039713360118,2.8132363890213234,-0.8353966893450575,2.07825505939172,-0.8249389275130429,-0.9112661872499347,-0.28567987380272253,-1.0876732681102308,-0.6478208790186372,555,6,4,398,585,231,310,1,3,6.8
1326106,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0.3564920864858381,-0.8863368221904999,0.8425039713360181,-0.44501304899646316,-0.4658090070067361,-0.8425039713360118,-0.3765064527751997,0.187184320434162,1.9559854727618036,-1.5918524575088397,-0.9170734503813261,0.6598200825002294,1.241175543851594,0.27925534777878747,476,147,13,802,155,874,123,1,3,7.705
715287,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.2634078747193393,-0.8887994267278488,0.4101124063671185,-0.44501304899646316,-0.4658090070067361,-0.41011240636711227,-0.37591207229596807,-0.8353966893450575,1.7286507297998903,-1.8161894752032652,-0.9174816478706552,-0.28567987380272253,-0.31139033078962247,-0.040210108752757524,109,165,14,854,294,672,434,1,3,7.3
1087891,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.2979043576209937,-0.7545874794423318,0.8425039713360181,-0.7507867666687225,-0.4658090070067361,-0.8425039713360118,-0.3655104139094146,-0.8353966893450575,1.8172045843366331,-0.22645998130729084,-0.884776926534715,-0.8529798475844937,-1.0876732681102308,-0.3408834796059763,159,358,4,595,464,317,508,1,3,6.964
842924,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.21540031821251263,-0.8663623631653363,0.8425039713360181,-0.13923933132420382,-0.4658090070067361,-0.8425039713360118,-0.37591207229596807,-0.8353966893450575,1.5954181101553724,-0.9569899299628223,-0.9109867481031885,-0.6638798563239033,-0.31139033078962247,-1.480936677424431,552,167,4,659,0,615,683,1,3,7.376
259872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.32182164545747693,-0.8781281403993368,-0.5411490365644606,1.0838555393648335,1.386959402885225,0.541149036564467,2.8132363890213234,-1.8579776991242771,1.875508712013297,-1.219748423852907,-0.9150726498779459,0.6598200825002294,1.241175543851594,-1.480936677424431,367,13,6,150,0,732,365,3,3,6.0
1241982,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.298590417199354,-0.5356892983446486,0.7560256583422381,1.3896292570370927,1.386959402885225,-0.756025658342232,-0.3765064527751997,1.2097653302133815,1.81891084503711,0.1910175894775644,-0.8314493295436592,-0.6638798563239033,-0.31139033078962247,-0.8670618785991092,874,123,4,423,300,441,328,1,3,7.057
1010581,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0.19049303272235557,-0.37753536250157244,0.6695473453484583,-0.13923933132420382,-0.4658090070067361,-0.6695473453484521,2.8132363890213234,-0.8353966893450575,1.5210260800173894,0.3521468063353134,-0.7635552464462986,-0.6638798563239033,-0.31139033078962247,-0.5288043363892381,623,6,5,134,189,345,153,1,3,7.789
9614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.2199603666350612,-0.4849322826026233,-1.5788887924898196,-1.362334202013241,-1.3921932119527165,1.578888792489826,-0.37085983822249924,-1.8579776991242771,1.6086251503220363,0.24942837775557292,-0.8031988163490522,-0.47477986506331293,-0.31139033078962247,1.519533002548315,266,340,4,260,208,369,848,1,3,6.658
1197306,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.23257330811414642,-0.6991788773519807,0.8425039713360181,-1.0565604843409817,-1.3921932119527165,-0.8425039713360118,-0.37294016989980994,0.187184320434162,1.6445275365864485,-0.07813316214278544,-0.8651466062866793,-1.042079838845084,-1.0876732681102308,-0.20307485129825104,393,302,4,23,613,442,603,1,3,6.696
605722,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.21099468205973745,-0.8673200427076386,0.7560256583422381,0.16653438634805548,0.4605751979392444,-0.756025658342232,-0.12032846622636868,0.187184320434162,1.5825404027855943,-0.973387348659022,-0.9111949050569438,-0.8529798475844937,-1.0876732681102308,-0.6478208790186372,13,405,4,375,529,530,245,3,3,6.47
1233413,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.1991811661292259,-0.5875408049921623,0.8425039713360181,-0.44501304899646316,-0.4658090070067361,-0.8425039713360118,-0.3732373601394257,0.187184320434162,1.547420906016717,0.12205516368623265,-0.8284123208013418,-0.09657988254213215,-0.31139033078962247,-0.4661640507948175,585,210,4,540,34,109,502,1,3,7.564
870028,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0.2513304897202276,-0.7284565090737959,0.8425039713360181,-0.7507867666687225,-0.4658090070067361,-0.8425039713360118,2.486029935204313,0.187184320434162,1.696292904647738,-0.15025610344158638,-0.8748380502160534,-0.28567987380272253,-0.31139033078962247,-0.3346194510465343,831,417,4,594,687,124,558,1,3,7.184
1187436,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.24194456922083699,-0.8909884085388257,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,-0.3655104139094146,-0.8353966893450575,1.6706261566096123,-2.210534491803071,-0.9180355518196707,-0.47477986506331293,-0.31139033078962247,0.874338060925783,257,352,21,184,360,784,679,2,3,4.9
1442776,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.17249227577959472,-0.8886626153646628,0.7560256583422381,-1.0565604843409817,-1.3921932119527165,-0.756025658342232,-0.37294016989980994,0.187184320434162,1.464724261692467,-1.800218058629214,-0.9172497972502662,1.2271200562820006,1.241175543851594,-1.480936677424431,880,287,28,354,0,200,44,3,3,6.4
1287536,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.1887436785268215,-0.8815484244789881,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,-0.37769521373366294,0.187184320434162,1.5156515530400119,-1.3391723444707009,-0.9151426051375757,4.820019890233218,3.5700243558134184,-1.480936677424431,235,73,4,164,0,663,30,1,3,6.797
1026222,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.10817663354043462,-0.8903043517228955,0.8425039713360181,0.16653438634805548,0.4605751979392444,-0.8425039713360118,-0.3655104139094146,-0.8353966893450575,1.2430609954066396,-2.045982035766077,-0.9176549547043403,-0.28567987380272253,-0.31139033078962247,-1.480936677424431,386,354,4,516,0,239,445,3,3,5.067
1311844,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.16940696226266677,-0.8836005949267789,0.8425039713360181,-0.44501304899646316,-0.4658090070067361,-0.8425039713360118,-0.37294016989980994,0.187184320434162,1.454845753109301,-1.430360400987723,-0.9156464033992084,-0.09657988254213215,-0.31139033078962247,-0.42857987943816517,818,239,4,713,172,691,311,3,3,5.984
1358013,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.15158700449653936,-0.8887994267278488,0.8425039713360181,-0.7507867666687225,-0.4658090070067361,-0.8425039713360118,-0.37085983822249924,-1.8579776991242771,1.3964031623999817,-1.8161894752032652,-0.9172376736541551,1.9835200213243622,1.241175543851594,-1.480936677424431,611,340,5,749,0,92,86,3,3,5.442
1376434,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.1762528986535697,-0.786601338427868,0.8425039713360181,-0.13923933132420382,-0.4658090070067361,-0.8425039713360118,-0.3765064527751997,1.2097653302133815,1.4766726565585837,-0.3424662539120915,-0.8855857559081545,1.2271200562820006,1.241175543851594,-0.3220913939276501,279,146,4,482,546,321,816,1,3,7.926
